,location,total_sqft,bath,price,BHK
476,Electronic City Phase II,1031.0,2.0,96.99321047526674,2
477,Electronic City Phase II,1003.0,2.0,99.70089730807577,2
478,Electronic City Phase II,1031.0,2.0,96.99321047526674,2
479,Electronic City Phase II,1320.0,2.0,75.75757575757575,3
480,Electronic City Phase II,1205.0,2.0,82.98755186721992,2
481,Electronic City Phase II,1395.0,2.0,71.68458781362007,3
482,Electronic City Phase II,1160.0,2.0,86.20689655172414,2
483,Electronic City Phase II,1065.0,2.0,93.89671361502347,2
484,Electronic City Phase II,1219.0,2.0,82.03445447087776,2
485,Electronic City Phase II,1400.0,2.0,71.42857142857143,3
486,Electronic City Phase II,1000.0,2.0,100.0,2
487,Electronic City Phase II,1400.0,2.0,71.42857142857143,3
488,Electronic City Phase II,1329.0,2.0,75.24454477050413,3
489,Electronic City Phase II,1220.0,3.0,81.9672131147541,3
490,Electronic City Phase II,993.0,2.0,100.70493454179255,3
491,Electronic City Phase II,1418.0,3.0,70.52186177715092,3
492,Electronic City Phase II,1070.0,2.0,93.45794392523365,2
493,Electronic City Phase II,1310.0,2.0,76.33587786259542,3
494,Electronic City Phase II,1310.0,2.0,76.33587786259542,3
495,Electronic City Phase II,1140.0,2.0,87.71929824561404,2
496,Electronic City Phase II,1031.0,2.0,96.99321047526674,2
497,Electronic City Phase II,1253.0,2.0,79.80845969672785,2
498,Electronic City Phase II,1400.0,2.0,71.42857142857143,3
499,Electronic City Phase II,1160.0,2.0,86.20689655172414,2
500,Electronic City Phase II,975.0,2.0,102.56410256410257,3
501,Electronic City Phase II,1116.0,2.0,89.60573476702508,2
502,Electronic City Phase II,1125.0,2.0,88.88888888888889,2
503,Electronic City Phase II,1000.0,2.0,100.0,2
504,Electronic City Phase II,1000.0,2.0,100.0,2
505,Electronic City Phase II,1000.0,2.0,100.0,2
506,Electronic City Phase II,1165.0,2.0,85.83690987124463,2
507,Electronic City Phase II,1031.0,2.0,96.99321047526674,2
508,Electronic City Phase II,1065.0,2.0,93.89671361502347,2
509,Electronic City Phase II,1220.0,3.0,81.9672131147541,3
510,Electronic City Phase II,1065.0,2.0,93.89671361502347,2
511,Electronic City Phase II,1320.0,2.0,75.75757575757575,3
512,Electronic City Phase II,1140.0,2.0,87.71929824561404,2
513,Electronic City Phase II,1219.0,2.0,82.03445447087776,2
514,Electronic City Phase II,1252.0,2.0,79.87220447284345,3
515,Electronic City Phase II,1125.0,2.0,88.88888888888889,2
516,Electronic City Phase II,1310.0,2.0,76.33587786259542,3
517,Electronic City Phase II,1286.0,2.0,77.76049766718506,2
518,Electronic City Phase II,1220.0,2.0,81.9672131147541,3
519,Electronic City Phase II,1140.0,2.0,87.71929824561404,2
520,Electronic City Phase II,1116.0,2.0,89.60573476702508,2
521,Electronic City Phase II,1150.0,3.0,86.95652173913044,3
522,Electronic City Phase II,1192.0,2.0,83.89261744966443,3
523,Electronic City Phase II,1502.0,3.0,66.57789613848202,3
524,Electronic City Phase II,1020.0,2.0,98.03921568627452,2
525,Electronic City Phase II,1020.0,2.0,98.03921568627452,2
526,Electronic City Phase II,1025.0,2.0,97.5609756097561,2
527,Electronic City Phase II,1020.0,2.0,98.03921568627452,2
528,Electronic City Phase II,1000.0,2.0,100.0,2
529,Electronic City Phase II,1310.0,2.0,76.33587786259542,3
530,Electronic City Phase II,1140.0,2.0,87.71929824561404,2
531,Electronic City Phase II,1125.0,2.0,88.88888888888889,2
532,Electronic City Phase II,1200.0,2.0,83.33333333333333,2
533,Electronic City Phase II,1160.0,2.0,86.20689655172414,2
534,Electronic City Phase II,1244.0,2.0,80.38585209003216,2
535,Electronic City Phase II,1160.0,2.0,86.20689655172414,2
536,Electronic City Phase II,1220.0,3.0,81.9672131147541,3
537,Electronic City Phase II,972.0,2.0,102.88065843621399,2
538,Electronic City Phase II,1160.0,2.0,86.20689655172414,2
539,Electronic City Phase II,1400.0,2.0,71.42857142857143,3
540,Electronic City Phase II,1090.0,2.0,91.74311926605505,2
541,Electronic City Phase II,1140.0,2.0,87.71929824561404,2
542,Electronic City Phase II,1155.0,2.0,86.58008658008659,2
543,Electronic City Phase II,1300.0,2.0,76.92307692307692,2
544,Electronic City Phase II,1160.0,2.0,86.20689655172414,2
545,Electronic City Phase II,1025.0,2.0,97.5609756097561,2
546,Electronic City Phase II,1252.0,2.0,79.87220447284345,2
547,Electronic City Phase II,1320.0,2.0,75.75757575757575,3
548,Electronic City Phase II,1125.0,2.0,88.88888888888889,2
549,Electronic City Phase II,1140.0,2.0,87.71929824561404,2
550,Electronic City Phase II,1310.0,2.0,76.33587786259542,3
551,Electronic City Phase II,1400.0,2.0,71.42857142857143,3
552,Electronic City Phase II,1252.0,2.0,79.87220447284345,3
553,Electronic City Phase II,1135.0,2.0,88.10572687224669,2
554,Electronic City Phase II,1305.0,3.0,76.62835249042146,3
555,Electronic City Phase II,1165.0,2.0,85.83690987124463,2
556,Electronic City Phase II,1400.0,2.0,71.42857142857143,3
557,Electronic City Phase II,1200.0,1.0,83.33333333333333,1
558,Electronic City Phase II,1336.0,2.0,74.8502994011976,3
559,Electronic City Phase II,1065.0,2.0,93.89671361502347,2
560,Electronic City Phase II,1065.0,2.0,93.89671361502347,2
561,Electronic City Phase II,1140.0,2.0,87.71929824561404,2
562,Electronic City Phase II,1200.0,2.0,83.33333333333333,2
563,Electronic City Phase II,1031.0,2.0,96.99321047526674,2
564,Electronic City Phase II,1310.0,2.0,76.33587786259542,3
565,Haralur Road,1240.0,2.0,80.64516129032258,2
566,Haralur Road,1027.0,2.0,97.37098344693281,2
567,Haralur Road,1464.0,3.0,68.30601092896175,3
568,Haralur Road,1194.0,2.0,83.75209380234506,2
569,Haralur Road,1202.0,2.0,83.19467554076539,2
570,Haralur Road,1056.0,2.0,94.6969696969697,2
571,Haralur Road,1464.0,3.0,68.30601092896175,3
572,Haralur Road,1810.0,3.0,55.248618784530386,3
573,Haralur Road,1194.0,2.0,83.75209380234506,2
574,Haralur Road,1225.0,2.0,81.63265306122449,2
575,Haralur Road,1243.0,2.0,80.45052292839904,2
576,Haralur Road,1027.0,2.0,97.37098344693281,2
577,Haralur Road,1875.0,3.0,53.333333333333336,3
578,Haralur Road,1194.0,2.0,83.75209380234506,2
579,Haralur Road,1140.0,2.0,87.71929824561404,2
580,Haralur Road,1027.0,2.0,97.37098344693281,2
581,Haralur Road,1194.0,2.0,83.75209380234506,2
582,Haralur Road,1455.0,2.0,68.72852233676976,2
583,Haralur Road,1140.0,2.0,87.71929824561404,2
584,Haralur Road,1200.0,4.0,83.33333333333333,4
585,Haralur Road,1875.0,3.0,53.333333333333336,3
586,Haralur Road,1092.0,2.0,91.57509157509158,2
587,Haralur Road,1300.0,2.0,76.92307692307692,2
588,Haralur Road,1194.0,2.0,83.75209380234506,2
589,Haralur Road,1243.0,2.0,80.45052292839904,2
590,Haralur Road,1850.0,3.0,54.054054054054056,3
591,Haralur Road,1225.0,2.0,81.63265306122449,2
592,Haralur Road,1243.0,2.0,80.45052292839904,2
593,Haralur Road,1464.0,2.0,68.30601092896175,2
594,Haralur Road,1230.0,2.0,81.30081300813008,2
595,Haralur Road,1300.0,2.0,76.92307692307692,2
596,Haralur Road,1444.0,2.0,69.25207756232687,3
597,Haralur Road,1088.0,2.0,91.91176470588235,2
598,Haralur Road,1027.0,2.0,97.37098344693281,2
599,Haralur Road,1464.0,3.0,68.30601092896175,3
600,Haralur Road,1225.0,2.0,81.63265306122449,2
601,Haralur Road,1464.0,3.0,68.30601092896175,3
602,Haralur Road,1194.0,2.0,83.75209380234506,2
603,Haralur Road,1830.0,3.0,54.6448087431694,3
604,Haralur Road,1255.0,3.0,79.6812749003984,3
605,Haralur Road,1810.0,3.0,55.248618784530386,3
606,Haralur Road,1464.0,2.0,68.30601092896175,2
607,Haralur Road,1520.0,2.0,65.78947368421052,3
608,Haralur Road,1520.0,2.0,65.78947368421052,3
609,Haralur Road,1300.0,2.0,76.92307692307692,2
610,Haralur Road,1243.0,2.0,80.45052292839904,2
611,Haralur Road,1027.0,2.0,97.37098344693281,2
612,Haralur Road,1243.0,2.0,80.45052292839904,2
613,Haralur Road,1027.0,2.0,97.37098344693281,2
614,Haralur Road,1243.0,2.0,80.45052292839904,2
615,Haralur Road,1243.0,2.0,80.45052292839904,2
616,Haralur Road,1520.0,2.0,65.78947368421052,3
617,Haralur Road,1300.0,2.0,76.92307692307692,2
618,Haralur Road,1255.0,2.0,79.6812749003984,3
619,Haralur Road,1056.0,2.0,94.6969696969697,2
620,Haralur Road,1140.0,2.0,87.71929824561404,2
621,Haralur Road,1245.0,2.0,80.32128514056225,2
622,Haralur Road,1140.0,2.0,87.71929824561404,2
623,Haralur Road,1140.0,2.0,87.71929824561404,2
624,Haralur Road,1027.0,2.0,97.37098344693281,2
625,Haralur Road,1194.0,2.0,83.75209380234506,2
626,Haralur Road,1194.0,2.0,83.75209380234506,2
627,Haralur Road,1560.0,3.0,64.1025641025641,3
628,Haralur Road,1255.0,3.0,79.6812749003984,3
629,Haralur Road,1520.0,2.0,65.78947368421052,3
630,Haralur Road,1243.0,2.0,80.45052292839904,2
631,Haralur Road,1027.0,2.0,97.37098344693281,2
632,Haralur Road,1194.0,2.0,83.75209380234506,2
633,Haralur Road,1650.0,3.0,60.60606060606061,3
634,Haralur Road,1580.0,3.0,63.29113924050633,3
635,Haralur Road,1243.0,2.0,80.45052292839904,2
636,Haralur Road,1194.0,2.0,83.75209380234506,2
637,Haralur Road,1520.0,2.0,65.78947368421052,3
638,Haralur Road,1510.0,3.0,66.2251655629139,3
639,Haralur Road,1056.0,2.0,94.6969696969697,2
640,Haralur Road,1810.0,3.0,55.248618784530386,3
641,Haralur Road,1243.0,2.0,80.45052292839904,2
642,Haralur Road,1194.0,2.0,83.75209380234506,2
643,Haralur Road,1243.0,2.0,80.45052292839904,2
644,Haralur Road,1194.0,2.0,83.75209380234506,2
645,Haralur Road,1140.0,2.0,87.71929824561404,2
646,Haralur Road,1850.0,3.0,54.054054054054056,3
647,Haralur Road,1194.0,2.0,83.75209380234506,2
648,Haralur Road,1194.0,2.0,83.75209380234506,2
649,Haralur Road,1464.0,3.0,68.30601092896175,3
650,Haralur Road,1243.0,2.0,80.45052292839904,2
651,Haralur Road,1710.0,3.0,58.47953216374269,3
652,Haralur Road,1730.0,3.0,57.80346820809248,3
653,Haralur Road,1243.0,2.0,80.45052292839904,2
654,Haralur Road,1243.0,2.0,80.45052292839904,2
655,Haralur Road,1243.0,2.0,80.45052292839904,2
656,Haralur Road,1817.0,3.0,55.0357732526142,3
657,Haralur Road,1225.0,2.0,81.63265306122449,2
658,Haralur Road,1285.0,2.0,77.82101167315174,2
659,Haralur Road,1225.0,2.0,81.63265306122449,2
660,Haralur Road,1225.0,2.0,81.63265306122449,2
661,Haralur Road,1200.0,2.0,83.33333333333333,2
662,Haralur Road,1315.0,2.0,76.04562737642586,2
663,Haralur Road,1300.0,2.0,76.92307692307692,2
664,Haralur Road,1309.0,2.0,76.39419404125286,2
665,Haralur Road,1027.0,1.0,97.37098344693281,2
666,Haralur Road,1243.0,2.0,80.45052292839904,2
667,Haralur Road,1243.0,2.0,80.45052292839904,2
668,Haralur Road,1140.0,2.0,87.71929824561404,2
669,Haralur Road,1300.0,2.0,76.92307692307692,2
670,Haralur Road,1243.0,2.0,80.45052292839904,2
671,Haralur Road,1890.0,3.0,52.91005291005291,3
672,Haralur Road,1230.0,2.0,81.30081300813008,2
673,Haralur Road,1194.0,2.0,83.75209380234506,2
674,Haralur Road,1092.0,2.0,91.57509157509158,2
675,Haralur Road,1464.0,3.0,68.30601092896175,3
676,Haralur Road,1255.0,3.0,79.6812749003984,3
677,Haralur Road,1735.0,3.0,57.636887608069166,3
678,Haralur Road,1810.0,3.0,55.248618784530386,3
679,Haralur Road,1200.0,2.0,83.33333333333333,2
680,Haralur Road,1243.0,2.0,80.45052292839904,2
681,Haralur Road,1810.0,3.0,55.248618784530386,3
682,Hebbal,1760.0,2.0,56.81818181818182,3
683,Hebbal,1900.0,3.0,52.63157894736842,3
684,Hebbal,1349.0,2.0,74.12898443291327,2
685,Hebbal,2483.0,5.0,40.27386226339106,4
686,Hebbal,1760.0,2.0,56.81818181818182,3
687,Hebbal,2400.0,4.0,41.666666666666664,3
688,Hebbal,1920.0,3.0,52.083333333333336,3
689,Hebbal,1500.0,3.0,66.66666666666667,3
690,Hebbal,1337.0,2.0,74.79431563201197,2
691,Hebbal,1349.0,2.0,74.12898443291327,2
692,Hebbal,2470.0,5.0,40.48582995951417,4
693,Hebbal,1255.0,2.0,79.6812749003984,3
694,Hebbal,1355.0,3.0,73.80073800738008,3
695,Hebbal,1790.0,3.0,55.865921787709496,3
696,Hebbal,1985.0,4.0,50.377833753148614,3
697,Hebbal,2483.0,5.0,40.27386226339106,4
698,Hebbal,2526.0,2.0,39.5882818685669,3
699,Hebbal,1255.0,2.0,79.6812749003984,3
700,Hebbal,1420.0,2.0,70.4225352112676,2
701,Hebbal,1420.0,2.0,70.4225352112676,2
702,Hebbal,1700.0,3.0,58.8235294117647,3
703,Hebbal,1550.0,2.0,64.51612903225806,3
704,Hebbal,1420.0,2.0,70.4225352112676,2
705,Hebbal,1355.0,3.0,73.80073800738008,3
706,Hebbal,1440.0,2.0,69.44444444444444,2
707,Hebbal,1355.0,3.0,73.80073800738008,3
708,Hebbal,2400.0,5.0,41.666666666666664,7
709,Hebbal,2400.0,4.0,41.666666666666664,3
710,Hebbal,1255.0,2.0,79.6812749003984,3
711,Hebbal,1420.0,2.0,70.4225352112676,2
712,Hebbal,1320.0,2.0,75.75757575757575,2
713,Hebbal,1645.0,3.0,60.790273556231,3
714,Hebbal,2080.0,3.0,48.07692307692308,3
715,Hebbal,1355.0,3.0,73.80073800738008,3
716,Hebbal,2483.0,5.0,40.27386226339106,4
717,Hebbal,1645.0,3.0,60.790273556231,3
718,Hebbal,1251.0,2.0,79.93605115907275,2
719,Hebbal,1645.0,3.0,60.790273556231,3
720,Hebbal,1760.0,3.0,56.81818181818182,3
721,Hebbal,1645.0,3.0,60.790273556231,3
722,Hebbal,1255.0,2.0,79.6812749003984,3
723,Hebbal,1645.0,3.0,60.790273556231,3
724,Hebbal,1255.0,3.0,79.6812749003984,3
725,Hebbal,1586.0,3.0,63.05170239596469,3
726,Hebbal,1636.0,3.0,61.12469437652812,3
727,Hebbal,1255.0,2.0,79.6812749003984,3
728,Hebbal,1328.0,2.0,75.3012048192771,3
729,Hebbal,1269.0,2.0,78.80220646178093,3
730,Hebbal,1255.0,2.0,79.6812749003984,3
731,Hebbal,1349.0,2.0,74.12898443291327,2
732,Hebbal,1255.0,3.0,79.6812749003984,3
733,Hebbal,1344.0,2.0,74.4047619047619,2
734,Hebbal,1320.0,3.0,75.75757575757575,3
735,Hebbal,1255.0,2.0,79.6812749003984,3
736,Hebbal,1255.0,3.0,79.6812749003984,3
737,Hebbal,1250.0,2.0,80.0,2
738,Hebbal,1200.0,2.0,83.33333333333333,2
739,Hebbal,1987.0,4.0,50.327126321087064,3
740,Hebbal,1299.0,2.0,76.98229407236336,2
741,Hebbal,1200.0,2.0,83.33333333333333,2
742,Hebbal,1645.0,3.0,60.790273556231,3
743,Hebbal,1390.0,2.0,71.94244604316546,2
744,Hebbal,1333.0,2.0,75.01875468867217,2
745,Hebbal,1204.0,2.0,83.05647840531562,2
746,Hebbal,1355.0,3.0,73.80073800738008,3
747,Hebbal,1244.0,3.0,80.38585209003216,2
748,Hebbal,1800.0,3.0,55.55555555555556,3
749,Hebbal,1860.0,3.0,53.763440860215056,3
750,Hebbal,2470.0,4.0,40.48582995951417,4
751,Hebbal,1200.0,2.0,83.33333333333333,2
752,Hebbal,1255.0,2.0,79.6812749003984,3
753,Hebbal,1200.0,4.0,83.33333333333333,4
754,Hebbal,1333.0,2.0,75.01875468867217,2
755,Hebbal,1645.0,3.0,60.790273556231,3
756,Hebbal,1345.0,2.0,74.34944237918215,2
757,Hebbal,1200.0,2.0,83.33333333333333,2
758,Hebbal,1320.0,2.0,75.75757575757575,2
759,Hebbal,2388.0,3.0,41.87604690117253,3
760,Hebbal,1315.0,3.0,76.04562737642586,3
761,Hebbal,1200.0,2.0,83.33333333333333,2
762,Hebbal,1645.0,3.0,60.790273556231,3
763,Hebbal,1175.0,2.0,85.1063829787234,2
764,Hebbal,1355.0,3.0,73.80073800738008,3
765,Hebbal,1420.0,2.0,70.4225352112676,2
766,Hebbal,1590.0,3.0,62.893081761006286,3
767,Hebbal,1162.0,2.0,86.05851979345955,2
768,Hebbal,1299.0,2.0,76.98229407236336,2
769,Hebbal,1255.0,3.0,79.6812749003984,3
770,Hebbal,2470.0,5.0,40.48582995951417,4
771,Hebbal,1645.0,3.0,60.790273556231,3
772,Hebbal,1920.0,3.0,52.083333333333336,3
773,Hebbal,1920.0,3.0,52.083333333333336,3
774,Hebbal,2375.0,4.0,42.10526315789474,4
775,Hebbal,1420.0,2.0,70.4225352112676,2
776,Hebbal,1252.0,2.0,79.87220447284345,2
777,Hebbal,1162.0,2.0,86.05851979345955,2
778,Hebbal,1294.0,2.0,77.27975270479135,2
779,Hebbal,1740.0,2.0,57.47126436781609,3
780,Hebbal,1430.0,3.0,69.93006993006993,3
781,Hebbal,1662.0,3.0,60.16847172081829,3
782,Hebbal,2250.0,3.0,44.44444444444444,3
783,Hebbal,1349.0,2.0,74.12898443291327,2
784,Hebbal,1349.0,2.0,74.12898443291327,2
785,Hennur Road,1866.0,2.0,53.59056806002144,3
786,Hennur Road,1385.0,2.0,72.20216606498195,2
787,Hennur Road,1500.0,2.0,66.66666666666667,3
788,Hennur Road,1157.0,2.0,86.4304235090752,2
789,Hennur Road,1904.0,3.0,52.52100840336134,3
790,Hennur Road,1891.0,3.0,52.882072977260705,3
791,Hennur Road,1561.0,3.0,64.06149903907752,3
792,Hennur Road,1192.0,2.0,83.89261744966443,3
793,Hennur Road,1482.0,2.0,67.47638326585695,3
794,Hennur Road,1232.0,2.0,81.16883116883118,2
795,Hennur Road,1482.0,2.0,67.47638326585695,3
796,Hennur Road,1482.0,2.0,67.47638326585695,3
797,Hennur Road,1891.0,3.0,52.882072977260705,3
798,Hennur Road,1703.0,3.0,58.71990604815032,3
799,Hennur Road,1232.0,2.0,81.16883116883118,2
800,Hennur Road,1804.0,3.0,55.432372505543235,3
801,Hennur Road,1186.0,2.0,84.31703204047217,3
802,Hennur Road,1680.0,3.0,59.523809523809526,3
803,Hennur Road,1350.0,2.0,74.07407407407408,2
804,Hennur Road,1385.0,2.0,72.20216606498195,2
805,Hennur Road,1186.0,2.0,84.31703204047217,3
806,Hennur Road,1586.0,3.0,63.05170239596469,3
807,Hennur Road,1975.0,3.0,50.63291139240506,3
808,Hennur Road,1290.0,2.0,77.51937984496124,3
809,Hennur Road,1445.0,3.0,69.20415224913495,3
810,Hennur Road,1482.0,2.0,67.47638326585695,3
811,Hennur Road,1182.0,2.0,84.60236886632826,2
812,Hennur Road,1192.0,2.0,83.89261744966443,3
813,Hennur Road,1891.0,3.0,52.882072977260705,3
814,Hennur Road,1232.0,2.0,81.16883116883118,2
815,Hennur Road,1804.0,3.0,55.432372505543235,3
816,Hennur Road,1936.0,3.0,51.65289256198347,3
817,Hennur Road,1480.0,2.0,67.56756756756756,2
818,Hennur Road,1590.0,3.0,62.893081761006286,3
819,Hennur Road,1445.0,2.0,69.20415224913495,3
820,Hennur Road,1976.0,3.0,50.607287449392715,3
821,Hennur Road,1832.0,3.0,54.585152838427945,3
822,Hennur Road,1359.0,2.0,73.58351729212656,2
823,Hennur Road,1341.0,2.0,74.57121551081282,2
824,Hennur Road,1685.0,3.0,59.347181008902076,3
825,Hennur Road,1414.0,2.0,70.72135785007072,2
826,Hennur Road,1949.0,3.0,51.3083632632119,3
827,Hennur Road,1232.0,2.0,81.16883116883118,2
828,Hennur Road,1250.0,2.0,80.0,3
829,Hennur Road,1831.0,3.0,54.614964500273075,3
830,Hennur Road,1232.0,2.0,81.16883116883118,2
831,Hennur Road,1232.0,2.0,81.16883116883118,2
832,Hennur Road,1232.0,2.0,81.16883116883118,2
833,Hennur Road,1341.0,2.0,74.57121551081282,2
834,Hennur Road,1232.0,2.0,81.16883116883118,2
835,Hennur Road,1310.0,2.0,76.33587786259542,2
836,Hennur Road,1552.0,3.0,64.43298969072166,3
837,Hennur Road,1186.0,2.0,84.31703204047217,3
838,Hennur Road,1500.0,5.0,66.66666666666667,5
839,Hennur Road,2002.0,3.0,49.95004995004995,3
840,Hennur Road,1232.0,2.0,81.16883116883118,2
841,Hennur Road,1195.0,2.0,83.68200836820084,2
842,Hennur Road,1585.0,2.0,63.09148264984227,3
843,Hennur Road,1232.0,2.0,81.16883116883118,2
844,Hennur Road,1255.0,2.0,79.6812749003984,2
845,Hennur Road,1650.0,5.0,60.60606060606061,4
846,Hennur Road,1232.0,2.0,81.16883116883118,2
847,Hennur Road,1832.0,3.0,54.585152838427945,3
848,Hennur Road,1445.0,2.0,69.20415224913495,3
849,Hennur Road,1297.0,2.0,77.10100231303007,2
850,Hennur Road,1153.0,2.0,86.73026886383347,2
851,Hennur Road,1445.0,2.0,69.20415224913495,3
852,Hennur Road,1679.0,3.0,59.55926146515783,3
853,Hennur Road,1482.0,2.0,67.47638326585695,3
854,Hennur Road,1654.0,3.0,60.45949214026602,3
855,Hennur Road,1305.0,2.0,76.62835249042146,3
856,Hennur Road,1480.0,3.0,67.56756756756756,3
857,Hennur Road,1450.0,3.0,68.96551724137932,3
858,Hennur Road,1155.0,2.0,86.58008658008659,2
859,Hennur Road,1195.0,2.0,83.68200836820084,2
860,Hennur Road,1904.0,3.0,52.52100840336134,3
861,Hennur Road,1981.0,3.0,50.479555779909134,3
862,Hennur Road,1155.0,2.0,86.58008658008659,2
863,Hennur Road,2000.0,4.0,50.0,4
864,Hennur Road,1590.0,3.0,62.893081761006286,3
865,Hennur Road,1200.0,2.0,83.33333333333333,2
866,Hennur Road,1880.0,4.0,53.191489361702125,4
867,Hennur Road,1232.0,2.0,81.16883116883118,2
868,Hennur Road,1748.0,3.0,57.20823798627002,3
869,Hennur Road,1460.0,2.0,68.4931506849315,2
870,Hennur Road,1933.0,3.0,51.733057423693744,3
871,Hennur Road,1232.0,2.0,81.16883116883118,2
872,Hennur Road,1450.0,3.0,68.96551724137932,3
873,Hennur Road,1445.0,2.0,69.20415224913495,3
874,Hennur Road,1482.0,2.0,67.47638326585695,3
875,Hennur Road,1305.0,2.0,76.62835249042146,3
876,Hennur Road,1672.0,3.0,59.80861244019139,3
